Date,SPY,GLD
2009-03-19,94.3499984741211,58.21815872192383
2009-03-20,93.58999633789062,56.978450775146484
2009-03-23,92.08000183105469,61.07117462158203
2009-03-24,90.94999694824219,59.86788558959961
2009-03-25,91.9800033569336,60.499229431152344
2009-03-26,91.93000030517578,61.732242584228516
2009-03-27,90.69000244140625,60.618064880371094
2009-03-30,89.9800033569336,58.523468017578125
2009-03-31,90.27999877929688,59.0656852722168
2009-04-01,91.02999877929688,60.20953369140625
2009-04-02,88.80000305175781,61.969905853271484
2009-04-03,87.58999633789062,62.58644104003906
2009-04-06,85.2699966430664,62.09619140625
2009-04-07,86.73999786376953,60.647789001464844
2009-04-08,86.61000061035156,61.30143356323242
2009-04-09,86.30999755859375,63.73772430419922
2009-04-13,87.87999725341797,63.75260543823242
2009-04-14,87.37000274658203,62.65327835083008
2009-04-15,87.5,63.32178497314453
2009-04-16,85.80999755859375,64.25028991699219
2009-04-17,85.22000122070312,64.68109893798828
2009-04-20,86.94999694824219,61.969905853271484
2009-04-21,86.88999938964844,63.18064880371094
2009-04-22,87.37999725341797,62.794403076171875
2009-04-23,88.80000305175781,63.41088104248047
2009-04-24,89.72000122070312,64.36911010742188
2009-04-27,89.01000213623047,63.75999069213867
2009-04-28,87.75,63.559486389160156
2009-04-29,88.33000183105469,64.91130828857422
2009-04-30,87.2699966430664,64.93360900878906
2009-05-01,86.94999694824219,65.28271484375
2009-05-04,88.63999938964844,67.50360870361328
2009-05-05,88.25,67.27335357666016
2009-05-06,89.54000091552734,68.43952941894531
2009-05-07,89.44000244140625,67.48876190185547
2009-05-08,89.9800033569336,69.0634536743164
2009-05-11,89.69000244140625,67.77100372314453
2009-05-12,90.69999694824219,67.57047271728516
2009-05-13,91.08999633789062,65.8695297241211
2009-05-14,91.02999877929688,66.43402099609375
2009-05-15,91.55000305175781,65.89181518554688
2009-05-18,90.36000061035156,67.76361083984375
2009-05-19,90.95999908447266,67.6818618774414
2009-05-20,92.25,67.22879791259766
2009-05-21,93.8499984741211,66.2632064819336
2009-05-22,94.1500015258789,66.12206268310547
2009-05-26,93.76000213623047,67.8155746459961
2009-05-27,93.44999694824219,66.60485076904297
2009-05-28,94.23999786376953,67.5333480834961
